gene,avg_rank_metric,avg_log2FC
VAPA,0.10062932949577627,0.09641509309884878
LIMD2,0.10062829613035064,0.10473890376116174
PPID,0.10013416559937031,0.1004890777995333
CHIC2,0.09926727628891882,0.08875286060623928
ROMO1,0.09893347990634092,0.10183245863638683
CDS2,0.09885512466067088,0.09491586721075886
CD3E,0.0983685336910827,0.09965783690360401
ARPC1B,0.09799673402097046,0.1052871156522766
RNF38,0.09787714553780273,0.0907177597449826
GNPTAB,0.09767969041009748,0.10016732150184363
RAB27A,0.09763568541269342,0.09467291569546993
EIF3D,0.09719442508552605,0.10315747480302978
DCK,0.09676079526768848,0.08558564126644566
PCED1B-AS1,0.09662892198116048,0.10213042948252754
HLA-DQB1,0.0960084328408065,0.10640411267060557
THEMIS,0.09579232263266789,0.09835365693875632
TRMT1,0.09544068223999821,0.09606008486818089
ZFAND2A,0.09541896420137361,0.08072532746888535
FRYL,0.09444810359132935,0.09583080353268801
PARP12,0.09335609451962325,0.07035467608737642
PTPRJ,0.09311199985974138,0.07666741650443525
CARD16,0.09240149713569977,0.09963702003055111
SUB1,0.09226962094743575,0.10220912238523228
RSU1,0.09187797597850718,0.09953584788305346
MPLKIP,0.0915039216883795,0.09491994126989435
RHOF,0.09136982135076868,0.1033489507708437
FAM208A,0.09127715709176461,0.09881754865261826
LRBA,0.09108699582723162,0.08927518315255899
ERLEC1,0.09102295664598774,0.09895199134909415
PARP15,0.09071103229830159,0.1105093795767493
DYNLL1,0.09070183190408548,0.09381060961289817
COMMD4,0.09022087332352356,0.08850726033623842
SUMO3,0.08949835276408426,0.10261694728761664
KLRC4,0.08862649349365682,0.1176137775244358
SMIM12,0.08846977630219269,0.09764867000617948
ROCK1,0.08840559068656313,0.09555037995957777
TRAPPC2L,0.08795281055809478,0.09553800462176432
SLFN5,0.08791181932562048,0.09166394012543692
DR1,0.08776518679256642,0.09185420306718844
DAZAP1,0.08691411323830686,0.08936604564675135
NCOR2,0.0867217389334712,0.09064469529760728
GUK1,0.08656432483723542,0.10262087106954702
SH2D1A,0.08636304219213954,0.09721200221208832
NMRAL1,0.08629145091588789,0.10332833917363198
REEP5,0.08584561347117804,0.09460007148673541
AP1G2,0.08531444423355511,0.09417534869882842
CLEC2D,0.08501295304305845,0.08866646621502483
PSMB9,0.08366541421844027,0.097104711069013
LNPEP,0.08348583616057313,0.0921202318633477
BTN3A1,0.08336481841746168,0.09243256509631044
PPIB,0.08309265471542454,0.09781599333691844
PSMC5,0.08299034960008111,0.09712782917403777
TRIM4,0.0821366363944258,0.08787855648124035
PSMD9,0.08193500162478888,0.09581054637365116
ARPC2,0.08190809052825446,0.0973857651217835
RFX1,0.08175658121939873,0.08002497211263218
TAF10,0.08146433403927775,0.07953186667652747
PPM1G,0.08145592234863396,0.08914314932871324
NDUFA6,0.08082478236678012,0.09681807593702783
MRPL10,0.08072190741334326,0.08877169989421053
TMEM30A,0.0799529665086933,0.0862801719890298
ATP5J2,0.07969748263057373,0.09437207925989854
HEMK1,0.07960572117792816,0.09402943833338961
CBX3,0.07955547547794328,0.09327246258044729
XPO1,0.07944519579943946,0.09252026628547089
HCST,0.07871335934015598,0.08686159527766248
FBXO44,0.07808811034770477,0.08244156569982516
LINC00944,0.07801476727413315,0.08557871830794807
NELFE,0.07724696098806269,0.0942387417738746
TES,0.07721102562778034,0.10581652444259121
RN7SL1,0.07717977008124272,0.08731030685103248
ARHGEF1,0.07686692597455073,0.08983452958950651
IKZF1,0.07665769459813915,0.08795647399610054
PAIP2,0.07660697583197792,0.09628956851900206
GLO1,0.07659421345385786,0.0926907450774651
ADRM1,0.07630476228099652,0.09131717269467689
WDR1,0.07574034550135181,0.09504592054932505
GPS1,0.07562845523954435,0.09793929863572372
TAP2,0.07526916913531626,0.09333266671230346
IFI35,0.07427771027806064,0.08864781975345715
OBFC1,0.07401243570451015,0.08500339428501312
NAA50,0.07392290104486947,0.08166074264047977
LENG1,0.07356067550895755,0.0842537687548262
MRPS24,0.07344277035496051,0.0888560641740937
CDC42SE1,0.0734291135657197,0.0875697809482799
RNF213,0.07334799227818192,0.09488665703586528
LIX1L,0.07258104726569449,0.07283779034711262
CAMLG,0.0723786546592012,0.09699305374030878
AP2B1,0.07230763593161779,0.0868833947995206
SHISA5,0.07088938401189489,0.09236967178071662
GMIP,0.0706256537389805,0.08130201936741704
MRPL43,0.07062002647208697,0.0889741484382776
SPG7,0.07056527676658778,0.08919124788668395
TNFRSF14,0.07051524589882446,0.09325764641241759
NAPRT,0.07028756507066573,0.08419466192906674
BCL7C,0.0698729218790279,0.07977071041409645
AP2M1,0.06894193220106375,0.0912062446750606
LOC101928736,0.06806605543404963,0.11269962769820475
NUCB1,0.06805651356483322,0.08599135907154323
NAGK,0.06790690643261017,0.08756235563367704
RAB7A,0.06789138854665494,0.08694071910223883
BTF3,0.06765384327382905,0.08805172540223855
CD70,0.06756138428387976,0.06309610072743739
RPS27,0.0675574412004937,0.07087924740174179
IFI6,0.06752986812479402,0.08313616639780748
GRAP2,0.06749170049007192,0.08653099940305356
MYO1F,0.06735276836622166,0.10028343877676206
AAK1,0.0671514973228747,0.08575375774274364
GYPC,0.06714375375561252,0.0910170798764026
VTI1A,0.06660127995255338,0.08526219837005221
ALOX5AP,0.06659683089903795,0.07576876677132861
RPS15,0.06641339620645062,0.07294504635354195
FBXO32,0.06591147900310919,0.07593165234626185
BLOC1S1,0.06579650101949648,0.08017740440918303
NDUFA4,0.06561833455244517,0.09005002068374007
SNRPA,0.0655480609714947,0.09247457410133804
STAU1,0.06530365243901004,0.08663123921713907
MRPL51,0.06522501108163614,0.0902091083919141
CD2,0.06507818106347853,0.08311318888573897
ATP6V1G1,0.06483377330878372,0.09003927166818321
NACA,0.06481556638854125,0.07655314241939089
TP53TG1,0.06464804093547602,0.09198743122420877
HMHA1,0.06445150319083623,0.08722711436518883
ATAD1,0.06395196897592492,0.07478317534034988
LAMTOR5,0.06358818958482794,0.08481877610681228
RPS29,0.06336119803551532,0.06855124506536134
ITGB7,0.06335295967713747,0.08633475129054471
EIF2AK1,0.06294615734281395,0.08715408280582002
GNB2,0.06278641721553549,0.06913983929766886
CD53,0.0626842826514296,0.08304963584008765
ZBP1,0.06268185191520101,0.09591799647445252
PIN1,0.06257874096915464,0.08715576624637947
CRIP1,0.0624660359632915,0.07960006540288102
COX20,0.062403554208389944,0.08350285954153254
LOC643733,0.06180814193988425,0.08533950546880177
SRPR,0.06178319943934418,0.08107744858571543
PIH1D1,0.06158334002732965,0.07784298746071674
TRAPPC1,0.061423252698642225,0.08819353236981754
GMFG,0.060693414618391915,0.08923360008148745
SNRNP25,0.060673367933173634,0.08803968773104918
PPP1R18,0.06051997989583468,0.09117009211853319
PPP1CA,0.06021760255830282,0.08874297422349052
TUBA1C,0.06014644073861112,0.0656636772173183
ARPC3,0.059908164120508124,0.08606524134901164
COX5A,0.059832417105238345,0.08664869077192855
THRAP3,0.05966225352104616,0.08205640588907104
RPS27L,0.05950188472585669,0.08975693042939595
MDH2,0.059384239558513824,0.0873863467383726
CASP8,0.05936109022772334,0.0858740172903131
DNAJB2,0.05934599317726649,0.0627301403582718
TXNL1,0.05929099107969072,0.08508777307719238
ACP5,0.0589978491022027,0.06978784177934476
ATP5J,0.058902568438811524,0.08961167188970612
CYB561D2,0.05886148751850603,0.07728297223036888
C6orf1,0.05848668260313051,0.08509110789340457
LCP1,0.05841072534664997,0.08774110854153538
SRRM1,0.05790594875246302,0.09082322839181146
PTPN1,0.05790580627669483,0.0828981507771919
PTPRCAP,0.05782500182452683,0.08019804965740297
CDC37,0.05776804677081372,0.08425942075791154
ABI3,0.05774982748303022,0.0898440311141718
MBP,0.05767495550519884,0.08929714771646281
MDH1,0.05761501937357004,0.07833043070431396
POLR3GL,0.057496323517358526,0.0872470910825744
SNRPG,0.05743045793865027,0.08214432158846734
RNF125,0.05738819230768023,0.09358459224693032
PHB,0.05734562932003106,0.08605372931602374
STAT5B,0.057247048979641224,0.07936628805959033
MED13,0.0570434894265203,0.08107744243897236
ZNF394,0.05696497448212496,0.0782031393723999
LITAF,0.05686213557066448,0.09141999913707517
SIRPG,0.056306277508405625,0.0770916340478584
IL12RB1,0.05593402030995074,0.08533509579420183
SNRNP27,0.05592378304385768,0.08260720946273913
RAB1B,0.05579785746858402,0.08207944697738077
LPXN,0.055585462058216614,0.07965899861050686
PCMT1,0.055469780855365844,0.07891004811137046
ARHGAP30,0.055427148438596245,0.08570066901830833
LOC493754,0.05511232068558455,0.07944496966455755
CDKN2A,0.055089728526651116,0.08681318604109883
ATF2,0.054850785246145325,0.07659691407170455
SIRT2,0.05483758640472992,0.08437320489130351
C11orf58,0.05480697713042372,0.08273879377406723
REXO2,0.0546378377757961,0.08023663830977919
PAGR1,0.054357812488231946,0.08279360355257592
MSN,0.05426704350225881,0.08382406505859546
FBXO7,0.05426018818760821,0.08584571969224511
NOL7,0.05425637046784562,0.08372783701090857
TOMM22,0.05419803556343912,0.08700891144011681
HNRNPA1P10,0.05417304116628281,0.07628442157781308
S100A6,0.05408692637262928,0.07721457021515764
ZFYVE27,0.054040977185605084,0.0784487108225228
RSBN1,0.05392582773442168,0.07803887541398394
GPR89B,0.05344496611543356,0.07413452847848433
LOC101927156,0.053380908085704004,0.07200367128114105
ZNF655,0.05322800866396319,0.08778241885191089
NHP2L1,0.0530308826473104,0.0788847519389949
SH2D2A,0.052923168464039716,0.07173116900574805
UHMK1,0.052727857669268234,0.08017463702575407
PARP1,0.052170211802296036,0.07841892410181643
GMFB,0.052034077391644895,0.07826024631706152
MIF4GD,0.05191936666001962,0.0819293414742023
PPP2CA,0.05182601031414621,0.0781281960305279
APOBEC3H,0.05182600424929274,0.08045408328349496
ZNF780A,0.05160949702980403,0.07981838740594424
RCN2,0.051544766730393834,0.062115953950455424
MT2A,0.05146576461778165,0.08101371503257432
CCT7,0.05128434604349352,0.08001985252666777
GOLPH3,0.051254322752702086,0.07272409349300267
SERPINB1,0.05124629826924596,0.08252843935974094
ARGLU1,0.05121579736386594,0.08297106622418625
APRT,0.05110643343698261,0.07869869140614746
NDUFA3,0.0510003643855607,0.07961539960116674
AP2S1,0.05088681108052283,0.08283441483898396
AKIRIN2,0.05081225416721203,0.0753660257942845
RPS19,0.050678026148214574,0.06750237300068125
RBL2,0.050669657609772,0.0815158887981365
RAP2C,0.05005862480608435,0.07682196650082392
SPCS3,0.05003316338004673,0.07932246537472831
PDLIM2,0.049544642414756326,0.07903458592483081
METTL4,0.04922948652773638,0.06673526575348725
CKAP2,0.049197998722308386,0.06960212533387346
IKBKG,0.04879939560264335,0.0786347425871029
LSM7,0.04842273815153458,0.07753743240728155
ATP5G1,0.04826481695085135,0.07985632079350621
HDAC1,0.048167041462756764,0.08379237827155689
RBX1,0.04797357572337168,0.07644415038891493
JADE2,0.04718212019249713,0.0726839568544273
ATP5L,0.04707512402375606,0.0776345385979748
EIF3M,0.04701613438418169,0.08304284353323749
TIGIT,0.04680458029994908,0.061080827286152134
YWHAB,0.04679581761372405,0.07927780288886553
RPS14,0.0465660581863215,0.0587346363422803
PTPLAD2,0.04639323163650101,0.08415851474340659
DYNLRB1,0.04625475861704678,0.07819992103630993
NDUFB7,0.04607114926620274,0.08337922206753695
ZNF91,0.04603814541347679,0.07391274924013633
NCOR1,0.045906055224329084,0.0779484866584869
POMP,0.04585736567929971,0.08136351519785905
DERL1,0.04545823104311358,0.0704529068034118
OTUD6B-AS1,0.04535311095111447,0.07365292622889594
SDF4,0.04534503377056027,0.06832419789064924
PSMA3,0.045192700441705765,0.07433821100045639
MAF1,0.044983190134205764,0.07731754891694669
CLTB,0.0446020867289071,0.05238564945685333
RALGDS,0.04456361063464804,0.06679512891184355
CHORDC1,0.044518454691670165,0.06460114516502667
LOC439994,0.04435932862294703,0.062135395780457646
MRPS34,0.044262136352511236,0.07522596768335917
DUSP23,0.04422620018525868,0.07980390019320342
NDUFB2,0.0441344165304448,0.07807094965295262
GDI2,0.043929001717369326,0.07512092047652934
GPR108,0.0436340907930039,0.06863988431006746
HMGN2,0.043476063486653886,0.0751094702100494
INO80E,0.043291326828985136,0.07507007266110931
NAA10,0.04325881902916315,0.0739125669107532
RNF216P1,0.04305484194538394,0.07242821515197499
RAC2,0.04303217155726062,0.07533805381577319
NGDN,0.04300595555877972,0.07360771527525918
PSMA4,0.042879664935442735,0.07557919201237916
MAML2,0.04239053673225524,0.06628316129621949
UBE2N,0.04233955756275785,0.07129291951836024
GCC2,0.04225431351311756,0.07371756386705
TAP1,0.04187047648679082,0.07299678006505002
TRNAU1AP,0.04187032311843474,0.07341961015554048
TCTA,0.041798830843804397,0.0779740598104344
NDUFB6,0.041665744352312815,0.07428063049200402
LOC100506100,0.04162658705406506,0.07776420791164088
ILKAP,0.04148139247199627,0.07384713230832916
FBXL15,0.041425501838588764,0.0734200452323923
PDZD11,0.04136757736034265,0.0767413526551518
ATRAID,0.04135725918770991,0.07170773314468859
NDUFA2,0.04099669155804305,0.07676922212767198
EIF4EBP2,0.040950600518663394,0.07283083684593457
EAPP,0.04091991851494005,0.07933700786347206
VPS4B,0.040913943754067005,0.07550360761973346
PUF60,0.040877137788514366,0.07455914735887574
RHOG,0.04082807056405262,0.07512061399662891
CD2BP2,0.04082317155429815,0.07280040939979264
SNAPIN,0.04076491377907657,0.06860328930790113
FIBP,0.04062803450201773,0.07475182579357866
RILPL2,0.04061564109499003,0.06871528002887851
MIR4435-1HG,0.040593237682533666,0.06790389977356551
TAGAP,0.04054649442782433,0.05325318294916307
GNG10,0.040475918680892134,0.06710093069763537
ATP2A3,0.04045141655379668,0.06734143474036589
PTTG1,0.04020158773355551,0.0633723315330923
ADI1,0.04014823149600611,0.06292243377015602
TPM3,0.03999277210673958,0.08010828871702248
PNKP,0.03972129639907201,0.06811245776450617
COX8A,0.03966951653283464,0.07317740357649256
ADA,0.03953136744365469,0.0760187856073683
POLR2I,0.039413927200226254,0.07771721752632546
POLDIP2,0.039342256778174614,0.07880790722565306
RAP2B,0.03926284684669193,0.07695816005700608
SRP54,0.03919947283241869,0.07221625973456222
EIF4E2,0.03914290120919547,0.07093900930894094
AMZ2,0.039116243986963256,0.07187935626255346
TMEM33,0.03868919720151649,0.06977009969804902
APOL6,0.03849976812677765,0.07477460377921248
PTPRC,0.038481538621514044,0.07083622243640195
TRG-AS1,0.03845427409174549,0.07520343697918863
SRPK2,0.03844977712243881,0.07611319228242874
TMEM165,0.038343478261498545,0.062080609422797466
PRPF31,0.038286311532034725,0.0716189708908253
PPP5C,0.03816942785263923,0.07394375088481801
GXYLT1,0.03813874390999412,0.05918018011091351
LOC101927609,0.03811582403713704,0.06035979752054132
EDF1,0.038094582530750994,0.07334196383213992
CHMP4A,0.0378163969288357,0.07017012715388618
ELOVL1,0.037736843188941306,0.07019375332671454
NOL12,0.03749077975137686,0.07533559574839988
RAN,0.03743206452961636,0.06964804637493813
USP15,0.037417611323813486,0.06869662882385705
LINC00152,0.03723662677512839,0.06185410276643001
SMNDC1,0.03716285576744215,0.06435248858778833
NUDC,0.03714148671067758,0.07004485397238314
GALM,0.03708669257979436,0.0545632268511818
GADD45GIP1,0.03690265429624653,0.07308515868151927
C8orf33,0.03688415200789481,0.06920035493982772
LMAN1,0.03687004176806966,0.07509835914954713
FAM195B,0.036648718428416216,0.0715806912778797
ZNF593,0.03654974156598806,0.06521120123954284
TNF,0.0365386426182862,0.04356162527318543
ANKRD13C,0.03620102101323645,0.06557366520267609
TGFBR2,0.036107539550432596,0.061751819429951026
HSD17B7P2,0.036084892455388935,0.06076670244829181
COMMD7,0.036022029465050946,0.07192467219026032
NFATC2,0.03568808486106892,0.0624719285863268
GPBP1,0.03554502401836515,0.0656368609337241
CSK,0.03543411907942684,0.0660185930211511
TCEB2,0.03540997828933176,0.07072498297810259
EHD1,0.03535835406795816,0.06486826730419311
PLA2G16,0.03527491390516369,0.07300761231849288
SEC11A,0.035030139352274045,0.07082820847210115
RPSA,0.03496831357412176,0.059706176703102506
ALG6,0.03489632446671524,0.05919971016655003
SLC25A1,0.034789723058254736,0.05565177650294509
RPS7,0.03458099539545874,0.05697067584542164
ARMC6,0.03454575956158491,0.0675316557261286
CRTAP,0.03448736964968634,0.05743991614094058
CEBPZ,0.0343957242013065,0.06891366417194537
DRAP1,0.034351985496985815,0.06797309092953677
MPV17,0.03422923832966326,0.07188666340312441
BCL2L1,0.0341358659869634,0.06249045708612405
PRMT2,0.03406072974479745,0.07065399285632579
DDX46,0.0340399884505851,0.07208123191314078
TMEM138,0.03401310071214395,0.06670776265293077
TMEM106C,0.03396267572833109,0.06495729385038691
ABHD2,0.03372036247026186,0.060814265230972504
BCL11B,0.03362428968261185,0.06526336981698633
HLA-L,0.03319466427220676,0.06548005333117425
SNF8,0.03314835615493048,0.05755510506932146
FAM134C,0.03302105151300921,0.06599685757173002
MIIP,0.03295353367175227,0.06551569568881198
TMED3,0.032949439928589924,0.07082929292720481
MTERF4,0.032918529674481466,0.06476793680103182
MAD1L1,0.03286476993836376,0.06558997389310448
LOC100505771,0.03268466069500087,0.06965275181905861
PSTPIP1,0.03255187238125246,0.05803608386820984
ANKRA2,0.032473960299328454,0.06623683300605547
DEF6,0.032430408304884945,0.06545872535836474
RNF166,0.03234622596502911,0.06087525187278293
TMOD3,0.03232063691910261,0.068818515413292
EIF2S2,0.032198027601416775,0.06814964515710777
TPST2,0.03215059910707537,0.07473551762820803
DHRSX,0.03199147544752802,0.060911685014757584
RPL18A,0.03189775101652427,0.054648900227638644
SARS,0.03158750346317343,0.06373608120247272
SELPLG,0.03156916376852144,0.058080290995455905
ISG20,0.03153969987996294,0.06375029962609395
SF3B2,0.03146589506791292,0.07038190120930236
LIME1,0.03139728334016899,0.07000066708610635
SLC25A6,0.031361411860539944,0.06660553721570966
ALKBH7,0.0313357130782766,0.06610159600076088
IRF1,0.031223835957401604,0.06212118513023683
KLHDC2,0.03103066053120947,0.063465515840219075
FKBP8,0.030898699134560073,0.06303632641036305
RNPS1,0.0308351922857864,0.06724131242504104
NDUFB1,0.030811011733507015,0.06696670470485813
XRCC6,0.030766130622410584,0.06441401155316222
CBR1,0.030611628217224445,0.0641931040007528
SON,0.030607102627334584,0.069788798117705525
NCOA2,0.030517628811425085,0.05844850167786436
TRAPPC6B,0.030405647551322926,0.056735440185008555
KHNYN,0.030335617681806884,0.06298191913680432
R3HDM4,0.030319665739055934,0.05460794684308399
TBPL1,0.030247311695237696,0.06715984179604043
ATP5O,0.03002100386937175,0.06888633756805936
VIM,0.02997619546265541,0.06487472072268126
DNPEP,0.029851442496148427,0.06602026632047645
ARF5,0.029674459566705218,0.06705486037121537
SSR2,0.029539012592426712,0.0673708509392659
TIMM22,0.02950217469506086,0.06561940098025723
VCP,0.029319628019621825,0.059997094570996085
COQ4,0.029063551516377024,0.06272493152656085
HLA-H,0.028996959656652974,0.0629846958341526
PSMG2,0.028898422148116137,0.0628300538998602
GPR56,0.028660950095925466,0.07271797587755086
DNAJC1,0.028656254162259448,0.05834279571953834
CLSTN1,0.02862557884509991,0.05605748266262626
RHEB,0.028585170793406414,0.06318281894782361
PPIA,0.028412485425216988,0.06233452936416279
RPS26,0.028384032254665882,0.057567803056219315
CLASRP,0.028383433974615707,0.05914567857531812
RPL23A,0.02823407566612336,0.05477732311419278
POM121,0.028057160054675706,0.06642997268985498
PLEKHF2,0.02804443596981136,0.06666037396810183
ZNF880,0.02800288557831348,0.06216278734932885
SLC20A1,0.027882254958819342,0.056234791621918676
ZNRD1,0.027863827041758146,0.05800904977430378
BIN2,0.02783869813803327,0.07081821966926671
AP1S1,0.027745407402231883,0.05744336313276018
TMEM2,0.02762072526040431,0.0568386209247089
CD48,0.02757725514163379,0.06702268231234228
ZNHIT1,0.027566630645993406,0.06377342445900137
EIF2D,0.02746850674883183,0.0649398752903216
LOC101930279,0.02743797439097396,0.06100658118714285
RAP1A,0.027395433222143578,0.06306783976920162
ZCCHC11,0.027389465292543838,0.05742034120142037
GTF2A2,0.027312064281894567,0.06525474878629134
STAMBPL1,0.027223050422518796,0.05687505219133827
HIST2H2AC,0.02716621632890866,0.06787517258834558
ARL4C,0.02715968468292126,0.06617955020061063
LDHB,0.02714801581483064,0.06165844703850737
BIN1,0.027127378630268588,0.06887546598939968
GIMAP4,0.026816845126483933,0.06276655000785954
PPP4R2,0.026747759388262675,0.055976468686097396
GOLGA7,0.026745680090091158,0.06591831520357462
KRAS,0.026704784245646856,0.062420747185254435
CCDC25,0.026686442331219716,0.06416605436445623
MAN2A1,0.026531067822425265,0.06051062609847743
PRDX1,0.026509418240589274,0.05513358705391784
RASAL3,0.026474918360097133,0.048650094794056825
ITGB1BP1,0.026445189741928693,0.06711262192292197
NUTM2B-AS1,0.02641873940427708,0.04837165652456655
WAS,0.026403341536917577,0.0639061783734458
CYHR1,0.026290468049268646,0.05718130446874439
ITGAL,0.026037501985836077,0.06671637276431279
RPL31,0.02599096157228653,0.06085297431750093
CALM2,0.025915688783040004,0.0591544958625272
ZNF815P,0.025871503083039923,0.059081153445745015
TPR,0.025835068177890833,0.06388457558396975
MMD,0.02581265524605867,0.05610064431275613
CNN2,0.025481792616201412,0.06528358546143002
SF3B6,0.025422841065092946,0.0665371101135643
FDX1,0.02528720603594315,0.05943181900928023
RABAC1,0.02516804055867115,0.06159927450636227
PWP1,0.025167695852459832,0.06406630840475692
TMEM256,0.0251620617904386,0.062173061161495465
COX4I1,0.025099492046428706,0.05793691346810989
ZNF330,0.02493137318734405,0.05647174482074876
TROVE2,0.02488611677795333,0.0650547785415997
SERF2,0.024869959968751347,0.05758942209882496
OSTC,0.0248435248942725,0.06048397292227158
CELF1,0.024838673357762846,0.05833877566273882
ADIPOR1,0.02476547348180811,0.05700490368469138
ZBTB38,0.024761492015485297,0.062325339813505694
LINC01138,0.024753258129245347,0.05944762359186516
GNLY,0.024738300273800414,0.06194005392968239
LOC102723587,0.02473615626289624,0.05069266972983295
PBRM1,0.02465038278600848,0.05615609548940793
LOC102288414,0.024625305022157675,0.059735468973820205
BATF,0.024608508786446857,0.045030171977213124
LOC103091866,0.024593137364524533,0.06372250430975361
TCF25,0.024587583667585296,0.06129893353228083
MBNL1,0.024506109283725926,0.05961111222041591
VMP1,0.02448551529172329,0.05461518197798737
MESDC2,0.024351226736770534,0.0580671315025542
NRAS,0.02434313144007444,0.05983302800011216
NDUFS8,0.024301463306279105,0.05956943237871016
GNG2,0.024191582472016745,0.057905666549774124
CEBPB,0.024178685185075908,0.036859609915907136
LSM10,0.024173151063416495,0.059275899370364746
TRIM22,0.02405022287533274,0.054668681342550006
ABHD14B,0.024012962920951095,0.062228752853900275
HLA-G,0.023778857817281136,0.0511573576506815
SECISBP2,0.023753668284226565,0.06152333974262236
ARL6IP6,0.023722725749413292,0.05167938616515877
PRPF38B,0.02367482351208012,0.05780193030904575
CLK3,0.023587103699286658,0.05086422702759234
MRPS31,0.023582346697470044,0.055166655565108046
AOAH,0.02356571006133566,0.06218424830127905
ZYX,0.023487990978632498,0.0502147522841003
PSMB6,0.023363785008126043,0.06062897559772191
KCTD13,0.023260535542590603,0.05857320652218098
CENPC,0.02324221519574849,0.05882789473296878
SUPT4H1,0.023161859988913236,0.0602422351355725
PSMD14,0.02304215224505286,0.05999042363957007
PRKCQ,0.023013895704117635,0.053241413310408624
CAST,0.022961270387923765,0.05592208889921891
WBSCR22,0.02289075418332843,0.060380515628591314
TNFRSF1B,0.022817911323193184,0.04655138018159659
WNK1,0.022724653073458417,0.055975418752836396
STAT4,0.02264597561595797,0.0548979184982514
GIMAP6,0.02260814546201857,0.05400915122572808
ZFC3H1,0.022599878182800008,0.06098898570999331
EIF3H,0.02256821898152509,0.060157397880646744
DIAPH1,0.022549158319215046,0.05921793199028388
VAMP4,0.02250178979295701,0.05504811921049313
NDUFB3,0.0223835668644462,0.060541869858290374
HNRNPA1L2,0.022130696789344408,0.05543917268738383
TMX1,0.021978405866649547,0.051305818132475235
COX7A2,0.02197817048553413,0.059548634442358875
GARS,0.021924080444658052,0.06129297548608601
ATP5D,0.02189141209485406,0.04402325228753697
RAD21,0.021781144348598756,0.058168508805922677
NSA2,0.02161364801239369,0.05833621044308551
DENND2D,0.02155704932318443,0.055909107185024294
UBC,0.02150129969451634,0.05121276042642044
BAX,0.021494648780709523,0.053822609111070806
FBL,0.02120838997696491,0.06289326877904977
SNRPD3,0.02120407046619551,0.05586189521497819
IRF9,0.021153645055831803,0.05387853539709457
DHRS7,0.021141796325092287,0.05829553705632355
UQCR11,0.02107134404514022,0.057637220146063796
SSR4,0.02104226181627673,0.05747375370644917
TMBIM4,0.020901451613351434,0.05643620055200472
UCKL1,0.020898492905807455,0.05248015888181802
GBP2,0.020867070988490978,0.05378133383942251
RPL39L,0.020780280861008617,0.0586082083729229
TAF7,0.02072341508452196,0.05216477625393902
HAX1,0.02066303295855271,0.05209419627289711
AP5Z1,0.020598625573131597,0.05241399005745886
NME2,0.020566310765482345,0.05778382615459728
CALM1,0.020526113816197133,0.0568126878113935
CHMP2A,0.02043574052469363,0.054271637915731835
FARSB,0.020403020151010393,0.05706433201525674
UBXN1,0.02038391060384915,0.05669474106379201
CDK5RAP3,0.020370350233242313,0.053487388128475616
RAP1GDS1,0.020052743914333516,0.054531964271967145
LAPTM5,0.01993056048715873,0.054902408255352274
TMEM14B,0.01992558145331323,0.055800035106661754
TNKS2,0.019836677945954215,0.04795122850892982
VPS25,0.01981851463940286,0.053622241205822624
RNF113A,0.019693299556557676,0.049108645630481146
CBWD5,0.019680214189811696,0.044257153121512724
CGGBP1,0.019570017123645204,0.04820581699333957
NCOA7,0.019569450638522425,0.05308778735654312
MRPL53,0.01952933370962166,0.05638693992700646
DCPS,0.01947590388100177,0.05171009821991914
CAPNS1,0.019354094234192654,0.05541931803902256
MCTS1,0.01933637841620197,0.05531306950446748
BCAP31,0.0193344767596099,0.05399147632285233
C22orf39,0.019178283913821433,0.055182067140647884
PLAC8,0.019131293209961743,0.06680610415931978
GPBP1L1,0.01908328472351764,0.04895454719871368
SLAMF6,0.019049139263960773,0.05143180019718044
ODF2L,0.019028802138971488,0.04711624977440427
ABT1,0.018962652523497995,0.054549006440087984
MLF2,0.018926281580960515,0.05508667539449262
LYRM2,0.018849641097709233,0.05629769474632318
TTC19,0.018780905832658377,0.047471372621193254
UQCRQ,0.01876982012691277,0.05514556125121385
TLN1,0.018752681551364607,0.05756231117598629
STIM1,0.018655446527368582,0.04944583570877315
CD164,0.018650981933779606,0.05223859555205761
CPNE3,0.01862752244501721,0.055583647239078215
RPA2,0.018604503995175603,0.05462753768604956
UQCR10,0.01858585794149554,0.05616768406552893
RPL13AP5,0.01842999233932103,0.05363099183066876
PLEKHF1,0.018384041766359834,0.0551662216457903
STT3B,0.018379937627113145,0.04140695965611639
LMNB1,0.018345091125275013,0.04321183461828256
PGS1,0.018312882490101354,0.05340049172956009
C1orf174,0.018257889976853604,0.05872975751287022
DYNC1I2,0.018178473772881985,0.04968530365105836
C8orf59,0.01815989116294864,0.059002464964061994
ASMTL,0.018154295833886183,0.054480589272182786
RPL23AP82,0.018069387075724794,0.0497791741656875
CALR,0.018015398114364322,0.05541552534857178
DUT,0.017904663856047928,0.051383681527548075
TESC,0.017864899883551433,0.04893037085279119
CCSER2,0.017838459492137023,0.049950720482415646
SRRT,0.01781830331402935,0.05006016729256169
CRIPT,0.017724055528135732,0.04975456779725419
UBE2V1,0.01765668887010358,0.056003116490159856
GFI1,0.01764204002043632,0.04037800816660017
RGL4,0.01758686578315427,0.050154854736141244
RPA3,0.017580504237455705,0.047341394745121945
TNRC6B,0.017548690375655318,0.05188898678132798
PPP6R2,0.01749179634315928,0.04930888578751017
SIGIRR,0.017440516106413912,0.053015072040188814
